timestamp,open,high,low,close,volume
2018-06-20 18:45:00,186.53,186.6331,186.3168,186.415,433489
2018-06-20 19:00:00,186.42,186.6754,186.3,186.6516,469630
2018-06-20 19:15:00,186.65,186.66,186.47,186.64,412960
2018-06-20 19:30:00,186.6482,186.91,186.62,186.73,680542
2018-06-20 19:45:00,186.72,186.9,186.33,186.5,1582518
2018-06-21 13:30:00,187.25,187.64,186.96,187.5599,1285517
2018-06-21 13:45:00,187.55,188.35,187.36,187.79,1356989
2018-06-21 14:00:00,187.775,187.78,187.07,187.485,964788
2018-06-21 14:15:00,187.5,187.74,186.7001,187.07,1321986
2018-06-21 14:30:00,187.08,187.29,186.76,186.93,739404
2018-06-21 14:45:00,186.91,186.98,186.46,186.66,823606
2018-06-21 15:00:00,186.65,186.84,186.33,186.71,775907
2018-06-21 15:15:00,186.7157,186.93,186.63,186.665,459590
2018-06-21 15:30:00,186.67,187.15,186.665,187.15,464534
2018-06-21 15:45:00,187.14,187.24,186.66,186.67,475478
2018-06-21 16:00:00,186.66,186.68,185.94,186.27,876296
2018-06-21 16:15:00,186.29,186.34,185.47,185.56,731300
2018-06-21 16:30:00,185.54,185.66,185.09,185.365,1005152
2018-06-21 16:45:00,185.36,185.6,185.22,185.29,523838
2018-06-21 17:00:00,185.29,185.4,185.181,185.33,545268
2018-06-21 17:15:00,185.32,185.62,185.3,185.41,430369
2018-06-21 17:30:00,185.41,185.605,185.33,185.48,393573
2018-06-21 17:45:00,185.4708,185.52,185.13,185.285,423751
2018-06-21 18:00:00,185.28,185.53,185.15,185.5093,445400
2018-06-21 18:15:00,185.53,185.6,185.27,185.33,385040
2018-06-21 18:30:00,185.34,185.52,185.225,185.31,349852
2018-06-21 18:45:00,185.3,185.3,185.07,185.07,597041
2018-06-21 19:00:00,185.07,185.41,185.06,185.21,484141
2018-06-21 19:15:00,185.2161,185.57,184.94,185.48,2053961
2018-06-21 19:30:00,185.46,185.46,184.96,185.04,2682840
2018-06-21 19:45:00,185.03,185.5,184.99,185.47,2518687
2018-06-22 13:30:00,186.12,186.15,185.3592,185.4008,1158578
2018-06-22 13:45:00,185.4,185.74,185.11,185.55,861347
2018-06-22 14:00:00,185.54,185.87,185.39,185.6,669237
2018-06-22 14:15:00,185.5901,185.66,184.9701,185.09,865183
2018-06-22 14:30:00,185.0952,185.25,184.82,185.06,727310
2018-06-22 14:45:00,185.07,185.675,185.01,185.66,616883
2018-06-22 15:00:00,185.65,185.715,185.32,185.37,456550
2018-06-22 15:15:00,185.37,185.48,185.17,185.4,432611
2018-06-22 15:30:00,185.4,185.54,185.23,185.54,504457
2018-06-22 15:45:00,185.55,185.56,185.25,185.26,366851
2018-06-22 16:00:00,185.265,185.45,185.08,185.44,391803
2018-06-22 16:15:00,185.43,185.49,185.23,185.41,892632
2018-06-22 16:30:00,185.4,185.6285,185.31,185.595,313112
2018-06-22 16:45:00,185.6,185.695,185.54,185.68,266975
2018-06-22 17:00:00,185.675,185.96,185.66,185.77,420120
2018-06-22 17:15:00,185.77,185.8,185.58,185.764,361908
2018-06-22 17:30:00,185.77,185.87,185.59,185.795,378925
2018-06-22 17:45:00,185.79,185.88,185.66,185.78,313421
2018-06-22 18:00:00,185.78,185.8248,185.6,185.6,279162
2018-06-22 18:15:00,185.6,185.64,185.46,185.625,293854
2018-06-22 18:30:00,185.63,185.75,185.48,185.73,355066
2018-06-22 18:45:00,185.729,185.87,185.67,185.78,303526
2018-06-22 19:00:00,185.78,185.84,185.64,185.81,282887
2018-06-22 19:15:00,185.81,185.83,185.64,185.77,337928
2018-06-22 19:30:00,185.77,185.89,185.67,185.83,557309
2018-06-22 19:45:00,185.83,186.0,184.7,184.92,2527704
2018-06-25 13:30:00,183.4,184.92,183.0,184.212,2288753
2018-06-25 13:45:00,184.212,184.23,182.98,183.34,1433864
2018-06-25 14:00:00,183.3,183.87,183.13,183.34,1232354
2018-06-25 14:15:00,183.33,183.98,183.26,183.74,982619
2018-06-25 14:30:00,183.73,183.97,183.3,183.94,966230
2018-06-25 14:45:00,183.96,184.0998,183.18,183.36,884671
2018-06-25 15:00:00,183.36,183.49,183.0,183.15,920287
2018-06-25 15:15:00,183.15,183.24,182.45,182.68,1306611
2018-06-25 15:30:00,182.67,182.81,182.18,182.4568,1909700
2018-06-25 15:45:00,182.45,182.66,182.31,182.32,656652
2018-06-25 16:00:00,182.33,182.38,180.86,181.225,1852310
2018-06-25 16:15:00,181.21,181.53,180.75,181.45,962288
2018-06-25 16:30:00,181.47,181.51,180.97,181.38,799170
2018-06-25 16:45:00,181.37,181.419,180.92,181.21,668105
2018-06-25 17:00:00,181.2,181.26,180.84,181.0095,680892
2018-06-25 17:15:00,181.02,181.4,180.84,181.28,767037
2018-06-25 17:30:00,181.29,181.99,181.23,181.98,652107
2018-06-25 17:45:00,181.9868,182.27,181.67,181.77,814879
2018-06-25 18:00:00,181.78,181.9046,181.42,181.51,456894
2018-06-25 18:15:00,181.51,181.55,181.3,181.415,495369
2018-06-25 18:30:00,181.42,181.44,180.795,181.04,701681
2018-06-25 18:45:00,181.03,181.12,180.73,181.1001,692819
2018-06-25 19:00:00,181.11,181.3499,180.92,180.95,681694
2018-06-25 19:15:00,180.95,181.68,180.93,181.4531,878961
2018-06-25 19:30:00,181.47,182.65,181.26,182.6,1460360
2018-06-25 19:45:00,182.6,182.84,182.08,182.18,3328772
2018-06-26 13:30:00,182.99,184.05,182.54,184.02,2171428
2018-06-26 13:45:00,184.02,184.56,183.81,184.38,1475588
2018-06-26 14:00:00,184.38,184.94,184.35,184.725,1261862
2018-06-26 14:15:00,184.725,185.03,184.26,184.27,989852
2018-06-26 14:30:00,184.27,184.7,184.12,184.59,949036
2018-06-26 14:45:00,184.59,185.0,184.22,184.81,1237314
2018-06-26 15:00:00,184.8,185.01,184.61,184.97,747339
2018-06-26 15:15:00,184.96,185.22,184.81,184.89,760556
2018-06-26 15:30:00,184.885,185.0,184.46,184.72,526657
2018-06-26 15:45:00,184.74,184.92,184.63,184.83,365036
2018-06-26 16:00:00,184.8118,185.33,184.79,185.18,573544
2018-06-26 16:15:00,185.18,185.22,184.89,185.07,376306
2018-06-26 16:30:00,185.07,185.31,184.94,185.05,422155
2018-06-26 16:45:00,185.06,185.49,185.03,185.4,525204
2018-06-26 17:00:00,185.42,185.655,185.34,185.63,467944
2018-06-26 17:15:00,185.6349,185.94,185.62,185.93,586779
2018-06-26 17:30:00,185.93,186.4,185.1608,186.2,726903
2018-06-26 17:45:00,186.2,186.47,186.08,186.4354,596800
2018-06-26 18:00:00,186.44,186.53,185.82,185.84,594358
2018-06-26 18:15:00,185.8475,185.89,185.44,185.5588,554068
2018-06-26 18:30:00,185.55,185.97,185.51,185.93,454535
2018-06-26 18:45:00,185.93,186.06,185.35,185.42,514193
2018-06-26 19:00:00,185.4,185.52,185.1,185.19,475336
2018-06-26 19:15:00,185.1966,185.2038,184.87,184.91,526172
2018-06-26 19:30:00,184.91,185.3561,184.86,185.12,598713
2018-06-26 19:45:00,185.13,185.13,184.0,184.44,3010391
2018-06-27 13:30:00,185.2278,186.16,185.18,185.94,1537060
2018-06-27 13:45:00,185.95,186.44,185.82,186.36,1028712
2018-06-27 14:00:00,186.34,186.68,186.02,186.6116,933674
2018-06-27 14:15:00,186.62,186.84,186.5902,186.67,711784
2018-06-27 14:30:00,186.671,187.28,186.62,186.995,893259
2018-06-27 14:45:00,187.0,187.2,186.67,186.67,660617
2018-06-27 15:00:00,186.69,186.895,186.21,186.62,979104
2018-06-27 15:15:00,186.61,187.12,186.45,186.54,883076
2018-06-27 15:30:00,186.55,186.94,186.33,186.77,776649
2018-06-27 15:45:00,186.75,186.9,186.65,186.79,464611
2018-06-27 16:00:00,186.76,186.835,186.6498,186.7,381522
2018-06-27 16:15:00,186.691,186.9399,186.26,186.29,539880
2018-06-27 16:30:00,186.29,186.36,185.7,185.7,691854
2018-06-27 16:45:00,185.7001,185.89,185.24,185.25,808129
2018-06-27 17:00:00,185.27,185.49,184.84,184.86,739114
2018-06-27 17:15:00,184.87,185.08,184.36,185.03,1145560
2018-06-27 17:30:00,185.02,185.37,184.74,185.27,639574
2018-06-27 17:45:00,185.2774,185.3099,184.49,185.02,625360
2018-06-27 18:00:00,185.0,185.18,184.65,184.9601,537146
2018-06-27 18:15:00,184.96,185.43,184.85,184.93,665020
2018-06-27 18:30:00,184.91,185.58,184.79,185.33,516252
2018-06-27 18:45:00,185.34,185.51,184.691,184.92,642256
2018-06-27 19:00:00,184.94,185.09,184.5,184.77,929974
2018-06-27 19:15:00,184.76,185.42,184.7,185.31,766159
2018-06-27 19:30:00,185.305,185.44,185.02,185.12,661934
2018-06-27 19:45:00,185.11,185.11,184.03,184.165,3018988
2018-06-28 13:30:00,184.1,185.19,183.8,184.78,1492329
2018-06-28 13:45:00,184.77,185.15,184.16,185.0,1159133
2018-06-28 14:00:00,185.03,185.15,184.51,184.93,770576
2018-06-28 14:15:00,184.93,185.279,184.56,184.78,884755
2018-06-28 14:30:00,184.797,185.25,184.39,185.169,809535
2018-06-28 14:45:00,185.17,185.5691,184.8,185.47,757988
2018-06-28 15:00:00,185.46,185.66,184.73,184.9,717748
2018-06-28 15:15:00,184.88,185.41,184.6501,185.25,591853
2018-06-28 15:30:00,185.25,185.46,185.09,185.215,413979
2018-06-28 15:45:00,185.2,185.25,184.89,185.18,390034
2018-06-28 16:00:00,185.19,185.23,184.7,184.94,455014
2018-06-28 16:15:00,184.94,185.05,184.6,184.66,453395
2018-06-28 16:30:00,184.65,184.98,184.63,184.98,365845
2018-06-28 16:45:00,184.98,185.25,184.85,185.06,370894
2018-06-28 17:00:00,185.08,185.13,184.9475,185.01,246042
2018-06-28 17:15:00,185.01,185.3,185.0,185.18,312639
2018-06-28 17:30:00,185.18,185.26,184.86,184.97,382038
2018-06-28 17:45:00,184.97,185.19,184.87,185.07,273872
2018-06-28 18:00:00,185.075,185.29,184.96,185.0,272969
2018-06-28 18:15:00,185.01,185.4924,184.95,185.49,374433
2018-06-28 18:30:00,185.49,185.61,185.38,185.38,412112
2018-06-28 18:45:00,185.38,185.96,185.37,185.96,490130
2018-06-28 19:00:00,185.96,186.17,185.72,186.11,502387
2018-06-28 19:15:00,186.12,186.21,185.94,186.0052,477473
2018-06-28 19:30:00,186.01,186.05,185.66,185.66,578858
2018-06-28 19:45:00,185.66,185.77,185.27,185.51,1551380
2018-06-29 13:30:00,186.29,187.19,186.25,186.84,1571409
2018-06-29 13:45:00,186.84,186.99,186.3001,186.505,908439
2018-06-29 14:00:00,186.49,186.77,186.15,186.21,600149
2018-06-29 14:15:00,186.2,186.51,186.01,186.23,757884
2018-06-29 14:30:00,186.22,186.48,186.12,186.1698,452254
2018-06-29 14:45:00,186.1799,186.43,186.12,186.2124,412148
2018-06-29 15:00:00,186.22,186.51,186.2066,186.37,430689
2018-06-29 15:15:00,186.37,186.45,186.235,186.2969,334616
2018-06-29 15:30:00,186.28,186.47,186.13,186.34,457336
2018-06-29 15:45:00,186.34,186.5,185.94,186.13,448909
2018-06-29 16:00:00,186.13,186.5308,186.04,186.4,555338
2018-06-29 16:15:00,186.4,186.61,186.325,186.44,386313
2018-06-29 16:30:00,186.45,186.47,186.17,186.4,252381
2018-06-29 16:45:00,186.385,186.405,185.95,186.1375,396783
2018-06-29 17:00:00,186.1398,186.29,186.0,186.2444,302676
2018-06-29 17:15:00,186.25,186.33,186.06,186.18,221173
2018-06-29 17:30:00,186.17,186.2925,186.04,186.275,321420
2018-06-29 17:45:00,186.28,186.39,186.17,186.315,251951
2018-06-29 18:00:00,186.31,186.42,186.14,186.23,301250
2018-06-29 18:15:00,186.23,186.39,186.1,186.378,331356
2018-06-29 18:30:00,186.36,186.405,186.13,186.24,396603
2018-06-29 18:45:00,186.24,186.45,186.22,186.4,369702
2018-06-29 19:00:00,186.41,186.47,186.24,186.24,378432
2018-06-29 19:15:00,186.245,186.45,186.181,186.2,640113
2018-06-29 19:30:00,186.2,186.3,185.915,186.15,961693
2018-06-29 19:45:00,186.16,186.3,182.91,182.91,3853002
2018-07-02 13:30:00,183.82,185.1698,183.42,185.095,1766998
2018-07-02 13:45:00,185.095,186.25,184.91,186.12,1204330
2018-07-02 14:00:00,186.12,186.33,185.65,185.69,955303
2018-07-02 14:15:00,185.69,186.35,185.69,186.33,739146
2018-07-02 14:30:00,186.345,186.675,186.17,186.6208,685907
2018-07-02 14:45:00,186.62,186.69,186.3,186.57,515720
2018-07-02 15:00:00,186.57,186.95,186.33,186.38,646539
2018-07-02 15:15:00,186.38,186.51,186.265,186.3,402367
2018-07-02 15:30:00,186.3,186.3,185.85,185.9,441488
2018-07-02 15:45:00,185.91,186.11,185.71,185.98,448949
2018-07-02 16:00:00,185.97,186.065,185.68,185.735,318954
2018-07-02 16:15:00,185.73,186.005,185.62,185.95,310419
2018-07-02 16:30:00,185.95,185.95,185.561,185.69,317628
2018-07-02 16:45:00,185.7,185.9325,185.7,185.81,254334
2018-07-02 17:00:00,185.8064,185.94,185.41,185.43,339032
2018-07-02 17:15:00,185.42,185.57,185.28,185.44,265900
2018-07-02 17:30:00,185.43,185.88,185.36,185.83,216435
2018-07-02 17:45:00,185.83,186.51,185.79,186.4249,405205
2018-07-02 18:00:00,186.43,186.85,186.43,186.69,598372
2018-07-02 18:15:00,186.71,186.92,186.66,186.8767,431150
2018-07-02 18:30:00,186.87,187.04,186.77,186.825,557235
2018-07-02 18:45:00,186.84,186.85,186.35,186.395,433262
2018-07-02 19:00:00,186.41,186.61,186.32,186.5167,382658
2018-07-02 19:15:00,186.51,186.9,186.4198,186.87,485695
2018-07-02 19:30:00,186.87,187.0711,186.75,187.0,593247
2018-07-02 19:45:00,187.01,187.3,186.9125,187.15,1534183
2018-07-03 13:30:00,187.79,187.95,186.36,186.5,1930980
2018-07-03 13:45:00,186.53,186.97,186.31,186.7,963084
2018-07-03 14:00:00,186.7,186.9516,186.34,186.69,838559
2018-07-03 14:15:00,186.69,187.24,186.6,186.99,812832
2018-07-03 14:30:00,187.0,187.44,186.95,187.24,556561
2018-07-03 14:45:00,187.24,187.26,186.74,186.97,538640
2018-07-03 15:00:00,186.99,187.02,186.51,186.649,367745
2018-07-03 15:15:00,186.64,186.79,186.47,186.71,324066
2018-07-03 15:30:00,186.72,186.72,186.46,186.575,332930
2018-07-03 15:45:00,186.57,186.64,186.18,186.4433,498062
2018-07-03 16:00:00,186.45,186.6001,185.72,185.77,665500
2018-07-03 16:15:00,185.77,185.87,185.11,185.22,792166
2018-07-03 16:30:00,185.22,185.43,184.97,185.075,994621
2018-07-03 16:45:00,185.07,185.15,183.54,183.64,2575913
2018-07-03 17:00:00,183.64,183.92,183.64,183.92,1266690
2018-07-05 13:30:00,185.26,186.41,185.14,186.28,1872279
2018-07-05 13:45:00,186.28,186.36,185.53,185.56,992745
2018-07-05 14:00:00,185.64,185.8574,185.13,185.2316,894832
2018-07-05 14:15:00,185.26,185.32,184.8044,184.92,870087
2018-07-05 14:30:00,184.93,185.12,184.71,185.03,715631
2018-07-05 14:45:00,185.0599,185.29,184.28,184.55,990071
2018-07-05 15:00:00,184.54,184.94,184.42,184.919,586261
2018-07-05 15:15:00,184.93,185.42,184.92,185.34,545149
2018-07-05 15:30:00,185.34,185.5657,185.32,185.425,399770
2018-07-05 15:45:00,185.42,185.7,185.39,185.44,352334
2018-07-05 16:00:00,185.44,185.92,185.37,185.9,344280
2018-07-05 16:15:00,185.9,186.09,185.83,185.99,370197
2018-07-05 16:30:00,185.99,186.0,185.86,185.91,245731
2018-07-05 16:45:00,185.91,185.93,185.6902,185.8149,274698
2018-07-05 17:00:00,185.82,185.95,185.6897,185.77,275364
2018-07-05 17:15:00,185.79,185.85,185.685,185.71,196319
2018-07-05 17:30:00,185.715,185.78,185.475,185.55,199649
2018-07-05 17:45:00,185.55,185.63,185.33,185.56,282089
2018-07-05 18:00:00,185.55,185.79,185.03,185.08,537112
2018-07-05 18:15:00,185.08,185.6857,184.96,185.59,526080
2018-07-05 18:30:00,185.57,185.73,185.51,185.55,300866
2018-07-05 18:45:00,185.545,185.7,185.53,185.67,250331
2018-07-05 19:00:00,185.67,185.95,185.58,185.7,540157
2018-07-05 19:15:00,185.69,185.81,185.3628,185.53,396284
2018-07-05 19:30:00,185.53,185.72,185.39,185.63,444136
2018-07-05 19:45:00,185.62,185.7,185.34,185.38,1449254
2018-07-06 13:30:00,185.42,186.68,185.2,186.445,1515477
2018-07-06 13:45:00,186.44,187.16,186.238,187.13,1171945
2018-07-06 14:00:00,187.13,187.22,186.4952,186.76,694975
2018-07-06 14:15:00,186.764,186.88,186.25,186.39,614651
2018-07-06 14:30:00,186.4,186.71,186.02,186.7,659237
2018-07-06 14:45:00,186.69,186.9,186.58,186.67,512357
2018-07-06 15:00:00,186.6602,187.07,186.6602,187.06,603295
2018-07-06 15:15:00,187.07,187.4456,187.04,187.36,699609
2018-07-06 15:30:00,187.355,187.74,187.25,187.6001,704700
2018-07-06 15:45:00,187.61,187.69,187.32,187.4,566039
2018-07-06 16:00:00,187.415,187.66,187.39,187.659,434757
2018-07-06 16:15:00,187.66,187.79,187.53,187.6755,462647
2018-07-06 16:30:00,187.67,187.85,187.621,187.665,378679
2018-07-06 16:45:00,187.66,187.69,187.53,187.68,258061
2018-07-06 17:00:00,187.68,187.75,187.43,187.44,245349
2018-07-06 17:15:00,187.4445,187.56,187.435,187.4875,231296
2018-07-06 17:30:00,187.5,187.6,187.38,187.48,243595
2018-07-06 17:45:00,187.4799,187.72,187.47,187.68,269769
2018-07-06 18:00:00,187.68,187.7801,187.6,187.63,301041
2018-07-06 18:15:00,187.64,187.7,187.52,187.645,196345
2018-07-06 18:30:00,187.64,187.67,187.36,187.56,233496
2018-07-06 18:45:00,187.57,187.7,187.55,187.624,303211
2018-07-06 19:00:00,187.63,187.97,187.61,187.92,520788
2018-07-06 19:15:00,187.91,188.34,187.77,188.33,849032
2018-07-06 19:30:00,188.3333,188.434,188.11,188.13,916116
2018-07-06 19:45:00,188.13,188.18,187.45,187.98,1829891
2018-07-09 13:30:00,189.5,190.68,189.3,190.53,2548604
2018-07-09 13:45:00,190.54,190.595,190.03,190.21,1399398
2018-07-09 14:00:00,190.22,190.42,189.53,189.57,1077589
2018-07-09 14:15:00,189.58,189.94,189.44,189.71,1014630
2018-07-09 14:30:00,189.71,190.16,189.68,189.72,706233
2018-07-09 14:45:00,189.72,190.13,189.6901,190.08,522164
2018-07-09 15:00:00,190.08,190.32,190.009,190.24,564196
2018-07-09 15:15:00,190.245,190.36,190.08,190.335,469423
2018-07-09 15:30:00,190.33,190.34,190.01,190.29,381233
2018-07-09 15:45:00,190.29,190.44,190.19,190.3167,550788
2018-07-09 16:00:00,190.335,190.4885,190.285,190.35,417029
2018-07-09 16:15:00,190.36,190.36,190.015,190.0601,441814
2018-07-09 16:30:00,190.06,190.1,189.93,190.049,467313
2018-07-09 16:45:00,190.045,190.08,189.95,189.97,267873
2018-07-09 17:00:00,189.99,190.0,189.74,189.88,422013
2018-07-09 17:15:00,189.88,190.26,189.845,190.22,304212
2018-07-09 17:30:00,190.22,190.28,190.0,190.03,372878
2018-07-09 17:45:00,190.0254,190.38,189.98,190.28,288750
2018-07-09 18:00:00,190.29,190.33,190.05,190.17,302947
2018-07-09 18:15:00,190.17,190.3,190.14,190.18,224444
2018-07-09 18:30:00,190.18,190.279,190.1,190.2546,296508
2018-07-09 18:45:00,190.255,190.51,190.18,190.445,550795
2018-07-09 19:00:00,190.45,190.54,190.37,190.4353,427933
2018-07-09 19:15:00,190.43,190.52,190.25,190.48,435271
2018-07-09 19:30:00,190.47,190.61,190.35,190.58,618854
2018-07-09 19:45:00,190.58,190.66,190.375,190.61,1508338
2018-07-10 13:30:00,190.71,191.13,190.22,190.6,1543600
2018-07-10 13:45:00,190.615,190.68,190.27,190.6,906093
2018-07-10 14:00:00,190.59,190.7,190.27,190.3,709342
2018-07-10 14:15:00,190.31,190.93,190.31,190.91,766753
2018-07-10 14:30:00,190.91,191.2,190.83,191.06,726356
2018-07-10 14:45:00,191.07,191.15,190.3201,190.97,519133
2018-07-10 15:00:00,190.99,191.15,190.2999,190.89,449074
2018-07-10 15:15:00,190.91,191.15,190.4499,191.04,686805
2018-07-10 15:30:00,191.02,191.06,190.8102,191.05,424235
2018-07-10 15:45:00,191.05,191.21,191.0248,191.19,323808
2018-07-10 16:00:00,191.1943,191.28,191.02,191.095,436165
2018-07-10 16:15:00,191.1,191.12,190.97,191.09,310228
2018-07-10 16:30:00,191.09,191.1,190.94,190.97,223534
2018-07-10 16:45:00,190.98,191.0353,190.82,190.87,370473
2018-07-10 17:00:00,190.8704,190.92,190.51,190.74,370532
2018-07-10 17:15:00,190.73,190.78,190.59,190.64,257332
2018-07-10 17:30:00,190.63,190.68,190.42,190.56,395738
2018-07-10 17:45:00,190.55,190.59,190.27,190.5068,404322
2018-07-10 18:00:00,190.505,190.57,190.43,190.52,357793
2018-07-10 18:15:00,190.53,190.55,190.27,190.425,271527
2018-07-10 18:30:00,190.43,190.48,190.28,190.29,254881
2018-07-10 18:45:00,190.3,190.66,190.24,190.58,316046
2018-07-10 19:00:00,190.59,190.74,190.52,190.72,270124
2018-07-10 19:15:00,190.72,190.81,190.59,190.645,402940
2018-07-10 19:30:00,190.66,190.785,190.55,190.555,429857
2018-07-10 19:45:00,190.55,190.6214,190.1801,190.35,1273806
2018-07-11 13:30:00,188.5,189.7799,188.3,189.12,1562484
2018-07-11 13:45:00,189.11,189.4,188.88,188.95,995650
2018-07-11 14:00:00,188.95,189.4,188.63,188.73,869968
2018-07-11 14:15:00,188.73,189.16,188.7,188.97,745964
2018-07-11 14:30:00,188.99,189.0499,188.81,188.98,497328
2018-07-11 14:45:00,188.98,188.98,188.65,188.96,509791
2018-07-11 15:00:00,188.9667,189.0976,188.46,188.59,682362
2018-07-11 15:15:00,188.59,188.71,188.28,188.41,569963
2018-07-11 15:30:00,188.41,188.41,187.96,188.07,725714
2018-07-11 15:45:00,188.07,188.27,187.92,187.97,463509
2018-07-11 16:00:00,187.9674,188.16,187.78,188.09,593806
2018-07-11 16:15:00,188.08,188.2,187.83,188.0441,372973
2018-07-11 16:30:00,188.04,188.335,187.99,188.23,332616
2018-07-11 16:45:00,188.22,188.435,187.92,187.995,324365
2018-07-11 17:00:00,188.01,188.12,187.82,188.04,419254
2018-07-11 17:15:00,188.04,188.52,187.95,188.4265,335433
2018-07-11 17:30:00,188.44,188.57,188.25,188.34,304885
2018-07-11 17:45:00,188.3431,188.36,188.0902,188.14,245028
2018-07-11 18:00:00,188.13,188.3299,187.85,187.87,391429
2018-07-11 18:15:00,187.87,188.34,187.87,188.29,323795
2018-07-11 18:30:00,188.3,188.37,188.15,188.32,296359
2018-07-11 18:45:00,188.33,188.3699,188.07,188.21,262459
2018-07-11 19:00:00,188.21,188.38,188.06,188.16,416262
2018-07-11 19:15:00,188.16,188.205,187.85,187.925,594910
2018-07-11 19:30:00,187.93,188.08,187.8,187.83,732914
2018-07-11 19:45:00,187.82,188.08,187.61,187.93,1884697
2018-07-12 13:30:00,189.53,190.3695,189.31,189.79,1867329
2018-07-12 13:45:00,189.79,190.235,189.53,190.02,823400
2018-07-12 14:00:00,190.01,190.52,190.0,190.37,824489
2018-07-12 14:15:00,190.35,190.56,190.15,190.4199,558340
2018-07-12 14:30:00,190.42,190.66,190.26,190.27,682015
2018-07-12 14:45:00,190.27,190.36,189.98,190.03,457133
2018-07-12 15:00:00,190.03,190.4253,190.0,190.401,447492
2018-07-12 15:15:00,190.4,190.6,190.32,190.49,538203
2018-07-12 15:30:00,190.52,190.7,190.381,190.6725,536944
2018-07-12 15:45:00,190.67,191.0,190.64,190.97,736671
2018-07-12 16:00:00,190.97,191.15,190.84,191.11,537558
2018-07-12 16:15:00,191.115,191.31,190.95,191.03,468061
2018-07-12 16:30:00,191.04,191.125,190.66,190.92,528406
2018-07-12 16:45:00,190.92,191.24,190.86,191.2,480249
2018-07-12 17:00:00,191.2061,191.41,191.145,191.17,581726
2018-07-12 17:15:00,191.17,191.26,190.98,191.13,330280
2018-07-12 17:30:00,191.14,191.17,190.81,191.02,323275
2018-07-12 17:45:00,191.01,191.01,190.71,190.76,267282
2018-07-12 18:00:00,190.76,190.91,190.58,190.79,260218
2018-07-12 18:15:00,190.8,191.03,190.8,190.97,256395
2018-07-12 18:30:00,190.9799,190.98,190.76,190.83,274367
2018-07-12 18:45:00,190.82,191.1,190.81,191.065,357051
2018-07-12 19:00:00,191.06,191.15,190.77,190.93,497018
2018-07-12 19:15:00,190.95,191.03,190.711,190.92,455983
2018-07-12 19:30:00,190.93,191.0,190.8175,190.88,531498
2018-07-12 19:45:00,190.88,191.16,190.58,191.04,1640868
2018-07-13 13:30:00,191.08,191.84,190.9,191.57,1309349
2018-07-13 13:45:00,191.57,191.825,191.17,191.2,822968
2018-07-13 14:00:00,191.19,191.8,191.13,191.6198,597439
2018-07-13 14:15:00,191.63,191.72,191.33,191.54,445520
2018-07-13 14:30:00,191.55,191.76,191.49,191.6061,383250
2018-07-13 14:45:00,191.59,191.65,191.32,191.41,468727
2018-07-13 15:00:00,191.4,191.6,191.39,191.46,292165
2018-07-13 15:15:00,191.48,191.56,191.39,191.485,243420
2018-07-13 15:30:00,191.485,191.7,191.36,191.68,431366
2018-07-13 15:45:00,191.68,191.79,191.47,191.7,441853
2018-07-13 16:00:00,191.72,191.75,191.59,191.74,259519
2018-07-13 16:15:00,191.7395,191.75,191.58,191.6701,244853
2018-07-13 16:30:00,191.6822,191.69,191.43,191.5,233411
2018-07-13 16:45:00,191.495,191.6,191.391,191.47,184841
2018-07-13 17:00:00,191.47,191.51,191.12,191.13,314293
2018-07-13 17:15:00,191.14,191.31,191.11,191.25,266042
2018-07-13 17:30:00,191.26,191.3,191.18,191.215,276114
2018-07-13 17:45:00,191.23,191.25,191.01,191.05,307252
2018-07-13 18:00:00,191.04,191.42,190.95,191.4,482871
2018-07-13 18:15:00,191.4,191.52,191.34,191.48,303742
2018-07-13 18:30:00,191.48,191.59,191.42,191.54,178865
2018-07-13 18:45:00,191.54,191.59,191.47,191.47,201642
2018-07-13 19:00:00,191.48,191.51,191.295,191.4,356310
2018-07-13 19:15:00,191.4057,191.47,191.33,191.43,349545
2018-07-13 19:30:00,191.43,191.55,191.37,191.49,432530
2018-07-13 19:45:00,191.49,191.68,191.31,191.33,1080795
2018-07-16 13:30:00,191.52,192.65,191.52,192.36,1621457
2018-07-16 13:45:00,192.41,192.5,192.01,192.37,906834
2018-07-16 14:00:00,192.37,192.4375,191.68,191.7898,855129
2018-07-16 14:15:00,191.79,192.02,191.62,191.8,446928
2018-07-16 14:30:00,191.8048,191.95,191.63,191.72,428608
2018-07-16 14:45:00,191.71,191.75,191.13,191.17,673791
2018-07-16 15:00:00,191.17,191.37,191.15,191.315,422792
2018-07-16 15:15:00,191.31,191.42,191.15,191.21,315018
2018-07-16 15:30:00,191.2152,191.26,191.06,191.15,291027
2018-07-16 15:45:00,191.15,191.3903,190.9725,191.31,295647
2018-07-16 16:00:00,191.31,191.31,190.87,190.98,420482
2018-07-16 16:15:00,190.9731,191.36,190.95,191.3598,353051
2018-07-16 16:30:00,191.355,191.37,190.95,190.98,319089
2018-07-16 16:45:00,190.991,191.0,190.881,190.881,245986
2018-07-16 17:00:00,190.89,190.986,190.63,190.7099,409505
2018-07-16 17:15:00,190.7,190.82,190.59,190.735,322621
2018-07-16 17:30:00,190.74,190.85,190.6552,190.79,267354
2018-07-16 17:45:00,190.7956,190.7989,190.66,190.78,227376
2018-07-16 18:00:00,190.78,190.825,190.6199,190.77,353835
2018-07-16 18:15:00,190.7772,190.83,190.72,190.73,301538
